,corp_brand_id,corporate_brand,material_type,level,date,snapshot_date,Brand_ΔFIP_%,Brand_Abs_Impact,Brand_MT_Abs_Impact,Net_vs_Abs_Ratio,Signal_SKU_%,Impact_from_Signal_%,Top_1_SKU_%,Top_5_SKU_%,Top_10_SKU_%,Plant_Concentration_%,Qty_Impact_%,Cost_Impact_%,Weighted_Dominance,Driver_Conflict_%,Avg_Persistence,Structural_Shift_Index,MaterialType_Impact_%,Actionability_Index,Ownership_Clarity_Index,Explainability_Score
16807,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2025-10-10,,,0.0,,78.8,,,,,,,,,0.0,0.0,0.0,,,,
16808,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2025-10-17,-40.03,,1857982.22,40.03,74.08,58.6,40.43,91.25,98.02,54.05,100.0,-0.0,1.0,18.89,0.23,0.0,81.17,53.48,100.0,66.89
16809,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2025-10-24,-99.65,,2484729.49,99.65,74.43,44.31,37.99,93.43,99.41,41.44,100.0,-0.0,1.0,13.68,0.3,0.61,91.97,41.4,100.0,68.14
16810,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2025-10-31,-97.61,,1272691.46,97.61,75.74,2.5,91.85,98.93,99.86,92.68,100.0,-0.0,1.0,7.25,0.18,0.0,-70.65,2.47,100.0,70.47
16811,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2025-11-07,91.57,,3159858.92,91.57,75.78,59.15,50.23,98.88,99.73,50.23,100.0,0.0,1.0,9.49,0.22,0.0,60.42,58.49,100.0,70.58
16812,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2025-11-14,49.69,,175428.64,49.69,75.79,98.38,48.39,94.68,99.1,79.41,100.0,0.0,1.0,9.27,0.17,0.0,-3.86,93.15,100.0,68.77
16813,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2025-11-19,19.12,,3227653.76,19.12,74.21,99.61,49.17,89.17,96.92,49.17,100.0,0.0,1.0,20.33,0.38,0.66,0.64,88.83,100.0,66.63
16814,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2025-11-21,70.03,,245266.89,70.03,75.0,67.91,34.61,91.58,98.78,49.49,100.0,0.0,1.0,6.47,0.19,0.0,0.18,62.19,100.0,67.26
16815,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2025-11-28,-48.85,,259133.66,48.85,77.62,97.35,37.68,86.37,94.7,77.74,100.0,-0.0,1.0,12.61,0.2,0.0,0.12,84.08,100.0,66.25
16816,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2025-12-05,97.99,,1166418.97,97.99,79.56,89.27,49.92,93.36,99.22,74.51,100.0,0.0,1.0,11.45,0.18,0.28,-58.0,83.35,100.0,69.77
16817,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2025-12-12,-43.85,,311424.74,43.85,78.56,54.93,27.26,79.05,93.69,57.39,100.0,-0.0,1.0,12.53,0.19,0.56,-17.69,43.42,100.0,63.68
16818,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2025-12-17,55.24,,1366113.28,55.24,78.17,93.1,42.63,80.92,93.9,63.62,100.0,0.0,1.0,15.92,0.29,0.56,-0.67,75.34,100.0,64.59
16819,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2025-12-19,-89.0,,2093348.25,89.0,77.12,99.67,47.39,97.38,98.74,91.78,100.0,-0.0,1.0,13.56,0.23,0.56,-0.53,97.06,100.0,70.58
16820,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2025-12-26,-80.15,,274857.07,80.15,80.09,99.99,42.37,82.36,91.34,46.21,100.0,-0.0,1.0,14.21,0.23,0.55,-0.11,82.35,100.0,65.73
16821,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2026-01-02,85.71,,2205743.64,85.71,81.59,94.75,86.43,93.0,96.64,86.43,2.8,98.44,-0.83,30.36,0.27,0.56,35.27,88.12,95.64,70.75
16822,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2026-01-09,-13.35,,246675.28,13.35,81.6,84.05,45.6,88.88,96.13,54.04,100.0,-0.0,1.0,10.6,0.23,0.0,0.29,74.71,100.0,68.95
16823,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2026-01-16,-81.73,,7263799.93,81.73,71.79,79.93,69.08,87.81,96.19,69.08,100.0,-0.0,1.0,18.83,0.38,0.0,19.88,70.19,100.0,65.09
16824,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2026-01-23,-66.56,,10272760.12,66.56,65.42,72.09,46.75,78.16,92.08,64.7,126.49,-33.98,0.85,30.0,0.62,0.36,24.48,56.35,160.47,59.51
16825,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2026-01-30,-62.21,,1935506.2,62.21,77.12,16.47,39.1,93.97,99.38,48.38,100.0,-0.0,1.0,9.79,0.26,0.0,17.3,15.47,100.0,69.32
16826,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202712,2026-02-06,-63.48,,564092.56,63.48,78.69,85.83,61.94,87.02,96.97,64.59,100.0,-0.0,1.0,10.12,0.22,0.0,-44.38,74.7,100.0,67.03
16827,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-07-18,,,0.0,,100.0,,,,,,,,,0.0,0.0,0.0,,,,
16828,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-07-25,-83.75,,668980.5,83.75,98.26,100.0,34.82,90.5,97.68,45.7,100.0,-0.0,1.0,16.96,0.18,0.0,1168.34,90.5,100.0,76.11
16829,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-08-01,29.22,,269912.22,29.22,98.26,100.0,43.21,83.97,94.42,47.1,100.0,0.0,1.0,14.49,0.21,0.0,-38.31,83.97,100.0,73.6
16830,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-08-08,95.79,,19230577.51,95.79,98.38,100.0,89.02,99.62,99.88,89.02,100.0,0.0,1.0,19.47,0.26,0.0,105.79,99.62,100.0,80.05
16831,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-08-15,-96.64,,17440548.94,96.64,98.4,100.0,98.16,99.84,99.97,98.16,100.0,-0.0,1.0,17.53,0.24,0.0,87.36,99.84,100.0,80.09
16832,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-08-22,80.78,,370386.44,80.78,97.79,100.0,62.14,92.97,98.16,85.52,100.0,0.0,1.0,21.29,0.31,0.0,-22.62,92.97,100.0,77.32
16833,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-08-26,,,0.0,,97.85,,,,,,,,,0.0,0.0,0.0,,,,
16834,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-08-29,-42.78,,336918.27,42.78,94.04,67.88,34.57,84.44,95.72,50.87,100.0,-0.0,1.0,14.67,0.18,0.0,-4.24,57.32,100.0,71.98
16835,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-09-05,-30.81,,141141.72,30.81,93.52,40.31,34.04,91.81,97.32,70.64,100.0,-0.0,1.0,13.2,0.23,0.0,1.22,37.01,100.0,74.88
16836,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-09-12,-27.48,,1231535.15,27.48,91.24,96.78,46.33,82.82,98.14,84.07,100.0,-0.0,1.0,13.58,0.25,0.0,14.82,80.15,100.0,70.46
16837,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-09-18,-60.84,,2404748.18,60.84,88.96,16.79,56.96,84.13,96.84,83.79,100.0,-0.0,1.0,17.79,0.45,0.34,-13.27,14.12,100.0,70.74
16838,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-09-19,-57.36,,528431.17,57.36,91.64,8.46,35.54,87.01,99.48,93.64,100.0,-0.0,1.0,9.12,0.31,0.0,-434.22,7.36,100.0,72.5
16839,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-09-26,79.29,,972550.35,79.29,93.73,4.34,88.97,98.91,99.87,96.98,100.0,0.0,1.0,12.1,0.24,0.0,4299.33,4.29,100.0,77.87
16840,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-10-03,-14.43,,1639537.56,14.43,95.12,44.98,54.41,95.7,99.73,57.44,100.0,-0.0,1.0,11.22,0.22,0.0,160.82,43.05,100.0,77.05
16841,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-10-10,,,0.0,,95.74,,,,,,,,,0.0,0.0,0.0,,,,
16842,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-10-17,-35.11,,1731231.8,35.11,89.73,55.77,43.39,91.06,98.6,54.98,100.0,-0.0,1.0,17.85,0.25,0.0,129.16,50.78,100.0,73.14
16843,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-10-24,-86.64,,2962254.69,86.64,90.06,59.14,53.83,95.13,99.51,59.63,100.0,-0.0,1.0,14.38,0.36,0.67,90.96,56.26,100.0,75.29
16844,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-10-31,-93.03,,1228848.63,93.03,91.24,2.62,95.13,99.08,99.93,95.98,100.0,-0.0,1.0,7.28,0.22,0.0,-59.5,2.59,100.0,76.86
16845,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-11-07,91.57,,3159826.91,91.57,91.69,59.15,50.23,98.88,99.73,50.23,100.0,0.0,1.0,10.1,0.25,0.0,82.83,58.49,100.0,77.07
16846,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-11-14,-4.85,,275976.8,4.85,93.91,99.14,30.76,96.73,99.54,50.31,100.0,-0.0,1.0,9.9,0.2,0.0,1.32,95.9,100.0,76.91
16847,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-11-19,9.45,,3855841.02,9.45,89.78,99.82,41.16,89.36,98.09,41.16,100.0,0.0,1.0,19.93,0.44,1.42,0.38,89.2,100.0,73.11
16848,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-11-21,51.06,,151908.2,51.06,89.49,87.19,55.88,90.73,99.19,72.66,100.0,0.0,1.0,4.98,0.2,0.0,0.08,79.11,100.0,72.76
16849,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-11-28,-36.27,,242528.84,36.27,94.27,97.17,40.26,92.45,98.51,57.37,100.0,-0.0,1.0,11.49,0.21,0.34,0.08,89.84,100.0,75.38
16850,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-12-05,97.72,,1024654.96,97.72,94.68,100.0,56.83,96.79,99.75,84.82,100.0,0.0,1.0,13.33,0.24,0.7,8.13,96.79,100.0,77.38
16851,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-12-12,-22.78,,169921.29,22.78,92.03,49.51,49.95,94.71,99.51,66.38,100.0,-0.0,1.0,6.86,0.22,1.44,-4.39,46.89,100.0,75.41
16852,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-12-17,75.52,,2049553.24,75.52,91.09,60.72,28.41,82.04,97.31,42.4,100.0,0.0,1.0,17.75,0.4,0.72,-1.59,49.81,100.0,70.57
16853,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-12-19,-77.93,,8029807.35,77.93,87.3,2.31,57.86,98.65,99.84,88.75,100.0,-0.0,1.0,11.57,0.31,1.12,134.3,2.28,100.0,75.41
16854,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2025-12-26,-98.86,,145077.68,98.86,93.38,99.97,80.28,93.34,98.58,87.55,100.0,-0.0,1.0,8.11,0.2,0.68,-3.38,93.31,100.0,75.35
16855,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2026-01-02,92.17,,4541496.69,92.17,96.14,98.99,94.74,98.52,99.55,94.74,-3.61,103.52,-0.92,22.93,0.19,0.47,61.13,97.53,107.13,78.5
16856,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2026-01-09,44.35,,193530.14,44.35,82.93,82.6,27.71,84.98,94.22,59.43,100.0,0.0,1.0,11.23,0.22,0.27,-0.59,70.19,100.0,67.89
16857,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2026-01-16,-87.67,,11884605.59,87.67,73.66,84.67,78.68,90.93,97.49,78.68,100.0,-0.0,1.0,21.52,0.35,0.32,27.98,76.99,100.0,66.99
16858,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2026-01-23,-72.27,,18993685.15,72.27,68.93,51.06,48.1,89.44,97.04,82.16,131.52,-40.28,0.86,21.36,0.46,0.0,26.39,45.67,171.8,64.9
16859,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2026-01-30,-34.48,,1199774.42,34.48,79.25,26.15,63.08,95.02,98.46,82.07,100.0,-0.0,1.0,12.2,0.21,0.0,8.14,24.84,100.0,70.4
16860,00201790,All Other Pharmaceut,HALB,BRAND_MATERIAL_TYPE,202812,2026-02-06,-43.51,,969995.53,43.51,78.69,44.04,36.02,81.34,94.19,60.14,100.0,-0.0,1.0,10.42,0.19,0.0,-85.38,35.83,100.0,64.63
16861,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-07-18,,,0.0,,100.0,,,,,,,,,0.0,0.0,0.0,,,,
16862,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-07-25,14.48,,405523.79,14.48,100.0,100.0,25.79,76.73,96.7,92.45,100.0,0.0,1.0,23.93,0.24,0.0,-50.87,76.73,100.0,71.49
16863,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-08-01,-44.09,,241385.97,44.09,100.0,100.0,31.12,79.04,91.28,100.0,100.0,-0.0,1.0,32.48,0.44,0.0,48.26,79.04,100.0,73.1
16864,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-08-08,-22.84,,520298.8,22.84,100.0,100.0,26.55,82.3,95.69,99.65,100.0,-0.0,1.0,27.61,0.45,0.0,-0.62,82.3,100.0,74.41
16865,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-08-15,39.74,,651144.39,39.74,99.26,100.0,44.75,79.67,93.07,74.85,100.0,0.0,1.0,34.33,0.48,0.0,-4.28,79.67,100.0,73.18
16866,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-08-22,-66.48,,659666.32,66.48,99.26,100.0,29.1,69.84,87.38,85.31,100.0,-0.0,1.0,40.3,0.6,0.0,27.23,69.84,100.0,69.64
16867,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-08-26,,,0.0,,99.26,,,,,,,,,0.0,0.0,0.0,,,,
16868,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-08-29,-2.33,,571561.87,2.33,95.56,99.2,24.35,68.62,88.36,83.81,100.0,-0.0,1.0,40.31,0.42,0.0,-0.39,68.07,100.0,67.08
16869,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-09-05,78.91,,716994.79,78.91,94.16,98.71,75.56,94.34,97.84,98.05,100.0,0.0,1.0,24.81,0.36,1.55,-15.93,93.13,100.0,76.59
16870,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-09-12,-92.25,,2115929.4,92.25,89.93,78.01,31.16,88.49,95.4,99.99,100.0,-0.0,1.0,28.0,0.47,0.8,125.13,69.04,100.0,72.93
16871,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-09-18,-93.74,,1583967.26,93.74,82.01,16.46,44.26,80.09,88.45,97.49,100.0,-0.0,1.0,38.6,0.86,3.51,-13.79,13.18,100.0,67.69
16872,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-09-19,-10.37,,336883.08,10.37,86.33,47.99,26.96,67.86,87.15,87.72,100.0,-0.0,1.0,22.5,0.68,2.5,7.53,32.57,100.0,63.95
16873,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-09-26,-36.56,,990604.49,36.56,92.09,74.64,17.11,56.06,80.59,54.04,100.0,-0.0,1.0,39.84,0.67,1.56,164.36,41.85,100.0,61.49
16874,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-10-03,-47.88,,531763.13,47.88,89.78,79.81,14.12,57.53,81.18,87.7,100.0,-0.0,1.0,34.96,0.64,0.81,85.43,45.92,100.0,61.04
16875,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-10-10,,,0.0,,95.62,,,,,,,,,0.0,0.0,0.0,,,,
16876,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-10-17,-32.89,,1324841.89,32.89,83.45,78.72,12.5,45.31,70.73,56.83,100.0,-0.0,1.0,52.07,0.59,0.0,80.41,35.67,100.0,53.48
16877,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-10-24,24.84,,885243.6,24.84,85.62,67.61,15.54,52.51,78.05,57.24,100.0,0.0,1.0,36.0,0.74,3.2,-44.69,35.51,100.0,57.72
16878,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-10-31,-11.29,,546509.6,11.29,93.15,65.59,21.38,71.71,92.28,81.95,100.0,-0.0,1.0,25.0,0.5,1.47,-3.01,47.03,100.0,67.61
16879,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-11-07,-16.36,,608934.29,16.36,93.88,96.25,19.19,54.38,75.43,77.21,100.0,-0.0,1.0,41.3,0.69,1.45,-3.63,52.34,100.0,61.59
16880,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-11-14,26.46,,966372.32,26.46,91.89,91.25,43.0,75.69,93.03,50.09,100.0,0.0,1.0,34.56,0.61,2.21,-14.64,69.07,100.0,69.08
16881,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-11-19,8.11,,1543986.33,8.11,87.84,64.45,19.27,50.37,70.94,60.56,100.0,0.0,1.0,43.85,0.95,4.62,0.13,32.47,100.0,58.46
16882,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-11-21,28.21,,536038.77,28.21,88.51,81.19,37.67,76.78,89.97,72.48,100.0,0.0,1.0,29.77,0.67,2.29,0.16,62.34,100.0,68.35
16883,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-11-28,-82.44,,737660.9,82.44,93.92,90.79,20.85,63.6,79.11,78.72,100.0,-0.0,1.0,40.29,0.7,3.6,0.56,57.75,100.0,65.35
16884,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-12-05,28.81,,701601.5,28.81,89.86,97.44,17.09,50.03,70.73,79.72,100.0,0.0,1.0,41.35,0.91,4.51,-14.34,48.75,100.0,58.97
16885,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-12-12,54.73,,989646.37,54.73,92.57,89.63,25.3,67.78,92.32,75.02,100.0,0.0,1.0,26.28,0.66,1.46,57.05,60.75,100.0,66.35
16886,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-12-17,-0.8,,1469600.29,0.8,88.51,68.03,15.33,51.94,73.01,66.08,100.0,-0.0,1.0,51.91,1.13,1.53,0.01,35.33,100.0,59.94
16887,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-12-19,58.58,,1940657.61,58.58,81.08,78.26,58.06,80.61,88.57,93.59,100.0,0.0,1.0,29.17,0.86,0.0,0.13,63.08,100.0,67.54
16888,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2025-12-26,77.24,,973302.79,77.24,89.58,12.86,79.26,92.72,96.81,93.42,100.0,0.0,1.0,22.48,0.53,0.78,4.67,11.92,100.0,74.68
16889,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2026-01-02,19.39,,1358910.81,19.39,92.36,89.99,36.89,66.98,78.89,75.99,-138.97,250.86,0.03,67.67,0.54,1.5,4.4,60.28,389.83,65.54
16890,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202612,2026-01-09,-48.15,,395051.89,48.15,94.44,92.05,19.58,55.66,76.85,57.99,100.0,-0.0,1.0,38.97,0.7,0.0,1.6,51.23,100.0,62.38
16891,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-07-18,,,0.0,,100.0,,,,,,,,,0.0,0.0,0.0,,,,
16892,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-07-25,-12.83,,305459.02,12.83,100.0,100.0,34.24,83.66,97.53,89.97,100.0,-0.0,1.0,23.08,0.23,0.0,23.09,83.66,100.0,74.23
16893,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-08-01,-36.37,,269767.04,36.37,100.0,100.0,28.8,82.35,92.73,100.0,100.0,-0.0,1.0,30.77,0.43,0.0,44.33,82.35,100.0,74.36
16894,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-08-08,21.56,,463951.08,21.56,100.0,100.0,26.98,78.03,94.79,99.61,100.0,0.0,1.0,26.12,0.38,0.0,0.29,78.03,100.0,72.48
16895,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-08-15,-32.81,,653807.14,32.81,99.26,100.0,27.73,67.0,88.24,68.04,100.0,-0.0,1.0,35.82,0.52,0.0,0.98,67.0,100.0,68.23
16896,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-08-22,-41.69,,567317.77,41.69,99.26,100.0,33.83,66.04,86.44,82.92,100.0,-0.0,1.0,40.3,0.63,0.0,16.36,66.04,100.0,68.22
16897,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-08-26,,,0.0,,99.26,,,,,,,,,0.0,0.0,0.0,,,,
16898,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-08-29,21.92,,490260.05,21.92,96.3,99.91,28.38,69.9,89.47,81.37,100.0,0.0,1.0,37.69,0.39,0.0,3.02,69.83,100.0,67.79
16899,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-09-05,55.55,,816356.29,55.55,92.7,97.75,66.29,95.44,98.3,98.17,100.0,0.0,1.0,25.2,0.36,1.57,-12.38,93.3,100.0,76.47
16900,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-09-12,-95.65,,2231258.54,95.65,90.65,74.04,29.55,91.83,97.49,99.98,100.0,-0.0,1.0,26.98,0.42,0.0,123.38,67.99,100.0,74.41
16901,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-09-18,-90.12,,1848388.31,90.12,84.17,13.98,37.93,85.35,91.66,98.22,100.0,-0.0,1.0,38.46,0.8,1.71,-15.41,11.93,100.0,70.47
16902,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-09-19,-15.42,,353833.98,15.42,89.21,63.93,20.09,63.95,87.7,90.54,100.0,-0.0,1.0,23.39,0.68,3.23,19.6,40.89,100.0,63.52
16903,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-09-26,-15.46,,960987.26,15.46,92.09,80.65,17.64,55.27,78.08,52.5,100.0,-0.0,1.0,38.28,0.65,1.56,247.5,44.57,100.0,61.12
16904,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-10-03,-49.68,,502171.36,49.68,88.32,77.67,15.12,56.82,81.3,86.23,100.0,-0.0,1.0,33.06,0.6,0.83,106.9,44.13,100.0,60.05
16905,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-10-10,,,0.0,,94.89,,,,,,,,,0.0,0.0,0.0,,,,
16906,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-10-17,-29.41,,1293604.89,29.41,84.83,96.88,12.8,46.47,68.91,55.56,100.0,-0.0,1.0,50.41,0.57,0.0,41.53,45.01,100.0,54.43
16907,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-10-24,-5.95,,920929.28,5.95,83.56,63.74,14.94,51.22,77.2,58.17,100.0,-0.0,1.0,36.07,0.77,3.28,2.04,32.65,100.0,56.47
16908,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-10-31,13.22,,590588.31,13.22,94.52,78.06,20.75,73.36,96.08,83.3,100.0,0.0,1.0,25.36,0.47,1.45,4.44,57.26,100.0,68.73
16909,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-11-07,36.99,,757949.51,36.99,93.88,97.82,36.42,67.77,85.37,81.69,100.0,0.0,1.0,41.3,0.68,0.72,5.85,66.29,100.0,66.93
16910,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-11-14,23.94,,971977.98,23.94,93.24,91.31,42.75,75.22,93.6,50.38,100.0,0.0,1.0,34.06,0.59,2.17,-10.31,68.69,100.0,69.37
16911,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-11-19,18.88,,1625886.41,18.88,89.86,72.68,19.34,59.93,78.78,62.48,100.0,0.0,1.0,44.36,0.93,4.51,0.32,43.56,100.0,63.03
16912,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-11-21,-32.94,,495562.97,32.94,87.84,78.88,17.86,57.91,85.42,69.99,100.0,-0.0,1.0,30.0,0.71,1.54,-0.18,45.68,100.0,60.66
16913,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-11-28,-53.62,,919037.97,53.62,93.92,92.95,26.29,61.73,81.98,83.05,100.0,-0.0,1.0,40.29,0.71,2.88,0.45,57.38,100.0,64.62
16914,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-12-05,-48.62,,572702.56,48.62,89.19,91.54,17.89,46.37,70.67,75.15,100.0,-0.0,1.0,40.15,0.9,3.79,14.13,42.44,100.0,57.22
16915,00201790,All Other Pharmaceut,HIBE,BRAND_MATERIAL_TYPE,202712,2025-12-12,39.4,,750104.64,39.4,93.92,91.42,33.38,68.06,91.77,67.05,100.0,0.0,1.0,26.62,0.71,1.44,38.29,62.22,100.0,67.16
