,corporate_brand,material_type,development_lifecycle_status,enterprise_category,enterprise_sub_category,dosage_form_parent,corp_brand_id,network_or_business_unit,profit_center,brand_name,material_description,material_group,old_material_number,base_unit_of_measure,unit_of_weight,plant_specific_material_status,mrp_type,procurement_type,safety_stock,minimum_lot_size,maximum_lot_size,fixed_lot_size,total_replenishment_lead_time,total_shelf_life,batch_management,abc_indicator,source,concost_source,Plant Type,nodetype,unit_of_measure,material,plant,date,quantity_curr,total_cost_curr,cost_per_unit_curr,snapshot_type,snapshot_date,sku_status,prev_snapshot_date,snapshot_date_prev,quantity_prev,cost_per_unit_prev,total_cost_prev,is_new_in_current_snapshot,is_dropped_in_current_snapshot,delta_quantity,delta_cost_per_unit,quantity_impact,cost_impact,interaction_impact,total_fip_change,delta_quantity_pct,delta_cost_per_unit_pct,quantity_impact_pct_of_total,cost_impact_pct_of_total,interaction_pct,abs_qty_impact,abs_cost_impact,dominance_score,is_qty_present_greater0,history_weeks_count,hist_count,has_sufficient_6periods,presence_stability_score,history_confidence,inactive_last_n,history_weeks_count_greater0,sku_presence_class,unit_of_measure_prev,uom_change_flag,dup_count,duplicate_sku_plant_flag,dominance_score_var_4,dominance_instability_flag,rca_mode,relative_fip_impact,quantity_change_sign,quantity_persistence_score,quantity_rolling_median_12w,is_structural_extreme_qty,clean_delta_quantity,delta_qty_rolling_mad_12w,quantity_z_scr,qty_z_hist_count,has_quantity_zscore,is_statistical_outlier_qty,qty_abs_pct_threshold,has_valid_pct_scale,is_pct_outlier_qty,is_quantity_outlier,rolling_avg_delta_qty_12w,trend_strength,has_valid_cp_strength,delta_qty_rolling_median_abs_12w,fallback_change_strength,use_fallback_cp,rolling_avg_delta_qty_6w,trend_confirmed,change_point_detected,post_cp_level,within_new_regime_band,regime_stability_score,is_regime_stable,effective_change_point,is_noise_base,is_signal_base,is_explainable,is_noise_governed,is_signal_governed,noise_reason,is_price_outlier,price_event_type,is_top10_contributor
1158851,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10105,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,1563,202612,7273.0,507908.57313000003,69.83481,friday,2026-01-30,EXISTING,2026-01-16,2026-01-16,7273.0,69.83481,507908.57313000003,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,32,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.023356720675797856,False,FULL_TEMPORAL_RCA,0.0,0.0,0,6977.0,False,0.0,52.5,,12.0,True,False,2434.1999999999994,True,False,False,395.0833333333333,5.075810620124662,True,51.0,7.746732026143791,False,107.16666666666667,True,False,7273.0,True,,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158918,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,10856.0,702113.9712,64.6752,friday,2025-07-18,NEW,,,,,,False,False,,,,,,,,,0.0,0.0,0.0,,,,1,1.0,0,False,0.0,0.0,False,1.0,ERRATIC,,False,1.0,False,,False,LIMITED_RCA,,,0,,False,,,,0.0,False,False,4811.249999999993,True,False,False,,,False,,,False,,False,False,,False,,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158919,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,10856.0,702113.9712,64.6752,friday,2025-07-25,EXISTING,2025-07-18,2025-07-18,10856.0,64.6752,702113.9712,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1,False,0.08333333333333333,0.08333333333333333,False,2.0,ERRATIC,ST,False,1.0,False,,False,LIMITED_RCA,0.0,0.0,0,,False,0.0,,,0.0,False,False,4811.249999999993,True,False,False,,,False,,,False,,False,False,10856.0,True,,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158920,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,7419.0,479825.30880000006,64.6752,friday,2025-08-01,EXISTING,2025-07-25,2025-07-25,10856.0,64.6752,702113.9712,False,False,-3437.0,0.0,-222288.6624,0.0,-0.0,-222288.6624,-0.3165991156963891,0.0,1.0,0.0,0.0,222288.6624,0.0,1.0,1,3.0,2,False,0.16666666666666666,0.16666666666666666,False,3.0,ERRATIC,ST,False,1.0,False,0.5,True,LIMITED_RCA,0.3165991156963891,-1.0,1,,False,-3437.0,,,1.0,False,False,4811.249999999993,True,False,False,,,False,,,False,,False,False,10856.0,False,1.0,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158921,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,10858.0,702243.3216,64.6752,friday,2025-08-08,EXISTING,2025-08-01,2025-08-01,7419.0,64.6752,479825.30880000006,False,False,3439.0,0.0,222418.01280000003,0.0,0.0,222418.01280000003,0.46353956058768025,0.0,1.0,0.0,0.0,222418.01280000003,0.0,1.0,1,4.0,3,False,0.25,0.25,False,4.0,ERRATIC,ST,False,1.0,False,0.33333333333333337,True,LIMITED_RCA,0.46353956058768025,1.0,1,,False,3439.0,,,2.0,False,False,4811.249999999993,True,False,False,,,False,,,False,,False,False,7419.0,False,1.0,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158922,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,10858.0,702243.3216,64.6752,friday,2025-08-15,EXISTING,2025-08-08,2025-08-08,10858.0,64.6752,702243.3216,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,4,False,0.3333333333333333,0.3333333333333333,False,5.0,ERRATIC,ST,False,1.0,False,0.3333333333333333,True,LIMITED_RCA,0.0,0.0,0,,False,0.0,,,3.0,False,False,4811.249999999993,True,False,False,,,False,,,False,0.6666666666666666,False,False,10858.0,True,2.0,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158923,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,10858.0,702243.3216,64.6752,friday,2025-08-22,EXISTING,2025-08-15,2025-08-15,10858.0,64.6752,702243.3216,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,5,False,0.4166666666666667,0.4166666666666667,False,6.0,ERRATIC,ST,False,1.0,False,0.3333333333333333,True,LIMITED_RCA,0.0,0.0,0,,False,0.0,,,4.0,False,False,4811.249999999993,True,False,False,,,False,,,False,0.5,False,False,10858.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158924,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,10858.0,702243.3216,64.6752,bd13,2025-08-26,EXISTING,,,,,,False,False,,,,,,,,,0.0,0.0,0.0,,,,1,7.0,6,True,0.5,0.5,False,7.0,ERRATIC,ST,False,1.0,False,0.33333333333333337,True,LIMITED_RCA,,,0,10857.0,False,,,,5.0,False,False,4811.249999999993,True,False,False,,,False,,,False,0.4,False,False,10858.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158925,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,10858.0,702243.3216,64.6752,friday,2025-08-29,EXISTING,2025-08-22,2025-08-22,10858.0,64.6752,702243.3216,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0,7,True,0.5833333333333334,0.5833333333333334,False,8.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,0.0,0.0,0,10858.0,False,0.0,,,5.0,False,False,4811.249999999993,True,False,False,,,False,,,False,0.4,False,False,10858.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158926,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,9374.0,606265.3248000001,64.6752,friday,2025-09-05,EXISTING,2025-08-29,2025-08-29,10858.0,64.6752,702243.3216,False,False,-1484.0,0.0,-95977.99680000001,0.0,-0.0,-95977.99680000001,-0.13667342051943268,0.0,1.0,0.0,0.0,95977.99680000001,0.0,1.0,1,9.0,8,True,0.6666666666666666,0.6666666666666666,False,9.0,ERRATIC,ST,False,1.0,False,0.33333333333333337,True,LIMITED_RCA,0.13667342051943268,-1.0,1,10858.0,False,-1484.0,0.0,,6.0,False,False,4811.249999999993,True,False,False,0.3333333333333333,,False,0.0,,False,0.4,True,False,10858.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158927,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,9374.0,606265.3248000001,64.6752,friday,2025-09-12,EXISTING,2025-09-05,2025-09-05,9374.0,64.6752,606265.3248000001,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0,9,True,0.75,0.75,False,10.0,STABLE,ST,False,1.0,False,0.33333333333333337,True,FULL_TEMPORAL_RCA,0.0,0.0,0,10858.0,False,0.0,0.0,,7.0,False,False,4811.249999999993,True,False,False,-211.71428571428572,,False,0.0,,False,391.0,False,False,9374.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158928,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,9374.0,606265.3248000001,64.6752,bd13,2025-09-18,EXISTING,2025-08-26,2025-08-26,10858.0,64.6752,702243.3216,False,False,-1484.0,0.0,-95977.99680000001,0.0,-0.0,-95977.99680000001,-0.13667342051943268,0.0,1.0,0.0,0.0,95977.99680000001,0.0,1.0,1,11.0,10,True,0.8333333333333334,0.8333333333333334,False,11.0,STABLE,ST,False,1.0,False,0.3333333333333333,True,FULL_TEMPORAL_RCA,0.13667342051943268,-1.0,1,10857.0,False,-1484.0,0.0,,8.0,False,False,4811.249999999993,True,False,False,-185.25,,False,0.0,,False,-296.8,True,False,9374.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158929,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,9374.0,606265.3248000001,64.6752,friday,2025-09-19,EXISTING,2025-09-12,2025-09-12,9374.0,64.6752,606265.3248000001,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,11,True,0.9166666666666666,0.9166666666666666,False,12.0,STABLE,ST,False,1.0,False,0.3333333333333333,True,FULL_TEMPORAL_RCA,0.0,0.0,0,10856.0,False,0.0,0.0,,9.0,False,False,4811.249999999993,True,False,False,-329.55555555555554,,False,0.0,,False,-593.6,True,False,9374.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158930,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,9374.0,606265.3248000001,64.6752,friday,2025-09-26,EXISTING,2025-09-19,2025-09-19,9374.0,64.6752,606265.3248000001,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,12,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.25000000000000006,True,FULL_TEMPORAL_RCA,0.0,0.0,0,10856.0,False,0.0,0.0,,10.0,False,False,4811.249999999993,True,False,False,-296.6,,False,0.0,,False,-593.6,True,False,9374.0,True,2.0,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158931,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,1899.0,122818.2048,64.6752,friday,2025-10-03,EXISTING,2025-09-26,2025-09-26,9374.0,64.6752,606265.3248000001,False,False,-7475.0,0.0,-483447.12000000005,0.0,-0.0,-483447.12000000005,-0.7974183912950715,0.0,1.0,0.0,0.0,483447.12000000005,0.0,1.0,1,12.0,13,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.3333333333333333,True,FULL_TEMPORAL_RCA,0.7974183912950715,-1.0,1,10115.0,False,-7475.0,0.0,,11.0,False,False,4811.249999999993,True,True,True,-269.6363636363636,,False,0.0,,False,-494.6666666666667,True,False,9374.0,False,2.0,False,False,True,False,True,True,False,STATISTICAL_NOISE,False,NO_PRICE_EVENT,False
1158932,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,1899.0,122818.2048,64.6752,friday,2025-10-10,EXISTING,2025-10-03,2025-10-03,1899.0,64.6752,122818.2048,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,14,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.25000000000000006,True,FULL_TEMPORAL_RCA,0.0,0.0,0,9374.0,False,0.0,0.0,,11.0,False,False,4811.249999999993,True,False,False,-949.1818181818181,,False,0.0,,False,-1740.5,True,False,1899.0,True,1.0,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158933,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,7833.0,506600.84160000004,64.6752,bd13,2025-10-17,EXISTING,2025-09-18,2025-09-18,9374.0,64.6752,606265.3248000001,False,False,-1541.0,0.0,-99664.4832,0.0,-0.0,-99664.4832,-0.16439086835929165,0.0,1.0,0.0,0.0,99664.4832,0.0,1.0,1,12.0,15,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.3333333333333333,True,FULL_TEMPORAL_RCA,0.16439086835929165,-1.0,1,9374.0,False,-1541.0,0.0,,11.0,False,False,4811.249999999993,True,False,False,-636.7272727272727,,False,0.0,,False,-1493.1666666666667,True,False,1899.0,False,2.0,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158934,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,7833.0,506600.84160000004,64.6752,friday,2025-10-24,EXISTING,2025-10-10,2025-10-10,1899.0,64.6752,122818.2048,False,False,5934.0,0.0,383782.63680000004,0.0,0.0,383782.63680000004,3.1248025276461298,0.0,1.0,0.0,0.0,383782.63680000004,0.0,1.0,1,12.0,16,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.25000000000000006,True,FULL_TEMPORAL_RCA,3.1248025276461298,1.0,1,9374.0,False,5934.0,0.0,,11.0,False,False,4811.249999999993,True,True,True,-1089.4545454545455,,False,0.0,,False,-1750.0,True,False,7833.0,True,2.0,False,False,True,False,True,True,False,STATISTICAL_NOISE,False,NO_PRICE_EVENT,False
1158935,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,7833.0,506600.84160000004,64.6752,friday,2025-10-31,EXISTING,2025-10-24,2025-10-24,7833.0,64.6752,506600.84160000004,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,17,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.3333333333333333,True,FULL_TEMPORAL_RCA,0.0,0.0,0,9374.0,False,0.0,0.0,,11.0,False,False,4811.249999999993,True,False,False,-550.0,,False,0.0,,False,-513.6666666666666,True,False,7833.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158936,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,7832.0,506536.16640000005,64.6752,friday,2025-11-07,EXISTING,2025-10-31,2025-10-31,7833.0,64.6752,506600.84160000004,False,False,-1.0,0.0,-64.6752,0.0,-0.0,-64.6752,-0.00012766500702157538,0.0,1.0,0.0,0.0,64.6752,0.0,1.0,1,12.0,18,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.25000000000000006,True,FULL_TEMPORAL_RCA,0.00012766500702157538,-1.0,1,9374.0,False,-1.0,0.0,,11.0,False,False,4811.249999999993,True,False,False,-550.0,,False,0.0,,False,-513.6666666666666,True,False,7833.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158937,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,7832.0,506536.16640000005,64.6752,friday,2025-11-14,EXISTING,2025-11-07,2025-11-07,7832.0,64.6752,506536.16640000005,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,19,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.3333333333333333,True,FULL_TEMPORAL_RCA,0.0,0.0,0,8603.5,False,0.0,0.5,,12.0,True,False,4811.249999999993,True,False,False,-504.25,680.2239309321462,True,0.5,1008.5,False,-513.8333333333334,True,False,7832.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158938,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,7832.0,506536.16640000005,64.6752,bd13,2025-11-19,EXISTING,2025-10-17,2025-10-17,7833.0,64.6752,506600.84160000004,False,False,-1.0,0.0,-64.6752,0.0,-0.0,-64.6752,-0.00012766500702157538,0.0,1.0,0.0,0.0,64.6752,0.0,1.0,1,12.0,20,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.3333333333333333,True,FULL_TEMPORAL_RCA,0.00012766500702157538,-1.0,1,7833.0,False,-1.0,0.5,,12.0,True,False,4811.249999999993,True,False,False,-504.25,680.2239309321462,True,0.5,1008.5,False,732.0,False,False,7832.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158939,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,7832.0,506536.16640000005,64.6752,friday,2025-11-21,EXISTING,2025-11-14,2025-11-14,7832.0,64.6752,506536.16640000005,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,21,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.3333333333333333,True,FULL_TEMPORAL_RCA,0.0,0.0,0,7833.0,False,0.0,0.5,,12.0,True,False,4811.249999999993,True,False,False,-380.6666666666667,513.5122982148479,True,0.5,761.3333333333334,False,731.8333333333334,False,False,7832.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158940,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,7832.0,506536.16640000005,64.6752,friday,2025-11-28,EXISTING,2025-11-21,2025-11-21,7832.0,64.6752,506536.16640000005,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,22,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.25000000000000006,True,FULL_TEMPORAL_RCA,0.0,0.0,0,7832.5,False,0.0,0.5,,12.0,True,False,4811.249999999993,True,False,False,-380.6666666666667,513.5122982148479,True,0.5,761.3333333333334,False,988.6666666666666,False,False,7832.0,True,2.0,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158941,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,5936.0,383911.98720000003,64.6752,friday,2025-12-05,EXISTING,2025-11-28,2025-11-28,7832.0,64.6752,506536.16640000005,False,False,-1896.0,0.0,-122624.17920000001,0.0,-0.0,-122624.17920000001,-0.24208375893769152,0.0,1.0,0.0,0.0,122624.17920000001,0.0,1.0,1,12.0,23,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.3333333333333333,True,FULL_TEMPORAL_RCA,0.24208375893769152,-1.0,1,7832.0,False,-1896.0,0.0,,12.0,False,False,4811.249999999993,True,False,False,-257.0,,False,0.0,,False,-0.3333333333333333,True,False,7832.0,False,2.0,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1158942,ABRAXANE,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,INJECTION,03302043,BIOLOGICS,10013,ABRAXANE,ABRAXANE LINJ 100MG (1VL) PL/HU/HR,MINT0102,104722,ST,G,,Z3,External Procurement,0.0,1.0,0.0,0.0,0,36,X,,rr,concost dp,Internal,DC,ST,1431303,2021,202612,5936.0,383911.98720000003,64.6752,friday,2025-12-12,EXISTING,2025-12-05,2025-12-05,5936.0,64.6752,383911.98720000003,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,24,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.25000000000000006,True,FULL_TEMPORAL_RCA,0.0,0.0,0,7832.0,False,0.0,0.5,,12.0,True,False,4811.249999999993,True,False,False,-415.0,559.827330365574,True,0.5,830.0,False,-316.3333333333333,True,False,5936.0,True,2.0,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
